Brand,Model,CPU,GPU,RAM_GB,Storage_Type,Storage_GB,Touchscreen,Weight_kg,Screen_Size_inch,Discount_percent,Price_SGD,Brand_Discount,Member_Discount
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,128,SSD,4096,FALSE,1.12,14,12.28,2701.61,10,189.11
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,32,SSD,4096,FALSE,1.35,14,2.56,2211.9,10,110.60
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,64,SSD,4096,TRUE,3.21,17.3,11.47,2405.61,10,144.34
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,4096,TRUE,1.04,14,4.79,3793.96,10,227.64
Microsoft,Surface Laptop 5,Intel i5-14500H,NVIDIA RTX 3050,64,SSD,1024,FALSE,1.87,15.6,6.97,1939.68,10,116.38
Microsoft,Surface Pro 8,Intel i7-14700H,NVIDIA RTX 4070,128,SSD,256,TRUE,1.26,13.3,5.82,3383.01,10,202.98
Microsoft,Surface Book 3,Intel i7-14700H,NVIDIA RTX 4060,8,SSD,512,TRUE,1.08,13.3,14.57,1953.44,10,97.67
Microsoft,Surface Go 3,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,32,SSD,1024,FALSE,2.06,15.6,6.13,2243.46,10,112.17
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,AMD Radeon 680M,128,SSD,4096,TRUE,1.62,15.6,6.09,2817.09,10,140.85
Microsoft,Surface Laptop 5,AMD Ryzen 9 8900HX,AMD Radeon 780M,8,SSD,256,TRUE,2.83,17.3,12.89,1747.25,10,87.36
Microsoft,Surface Book 3,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,512,TRUE,2.03,16,13.92,1695.34,10,101.72
Microsoft,Surface Pro 8,Intel i5-14500H,NVIDIA RTX 3050,8,SSD,256,FALSE,1.37,13.3,6.96,1512.79,10,105.90
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,NVIDIA RTX 4070,32,SSD,256,FALSE,1.1,14,3.12,2588.61,10,181.20
Microsoft,Surface Laptop 5,Intel i7-14700H,NVIDIA RTX 4060,64,SSD,256,TRUE,1.06,13.3,8.71,2350.65,10,141.04
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4080,32,SSD,256,TRUE,1.01,13.3,2.27,3361.84,10,168.09
Microsoft,Surface Laptop Studio,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,2048,FALSE,1.31,14,6.84,2725.63,10,190.79
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,AMD Radeon 780M,16,SSD,1024,TRUE,1.22,13.3,13.58,1793.16,10,89.66
Microsoft,Surface Pro 8,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,64,SSD,1024,FALSE,3.31,17.3,11.48,2803.54,10,196.25
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4070,128,SSD,2048,FALSE,1.34,14,1.58,3860.77,10,270.25
Microsoft,Surface Laptop Studio,Intel i5-14600H,Intel Iris Xe,8,SSD,1024,FALSE,2,16,5.72,1502.24,10,75.11
Microsoft,Surface Go 3,AMD Ryzen 5 8600H,NVIDIA RTX 3050,128,SSD,512,FALSE,1.12,13.3,14.6,2034.54,10,101.73
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,64,SSD,2048,TRUE,1.11,14,3.95,3693.16,10,221.59
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,128,SSD,4096,TRUE,3,18.4,11.02,3000.76,10,150.04
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,NVIDIA RTX 4060,16,SSD,256,FALSE,1.14,14,10.83,1968.91,10,98.45
Microsoft,Surface Book 3,Intel i7-14800H,NVIDIA RTX 4080,16,SSD,256,TRUE,1.59,15.6,3.8,2949.26,10,176.96
Microsoft,Surface Pro 8,AMD Ryzen 9 8900HX,NVIDIA RTX 4080,32,SSD,1024,TRUE,1.02,13.3,9.12,3229.97,10,226.10
Microsoft,Surface Laptop 5,Intel i7-14800H,NVIDIA RTX 4080,32,SSD,1024,TRUE,1.92,16,4.4,3183.35,10,222.83
Microsoft,Surface Laptop Studio,Intel i5-14600H,NVIDIA RTX 3050,8,SSD,512,FALSE,1.15,14,9.48,1566.31,10,93.98
Microsoft,Surface Laptop Studio,Intel i7-14800H,NVIDIA RTX 4080,16,SSD,1024,FALSE,3.18,18.4,10.15,2684.93,10,161.10
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,16,SSD,4096,FALSE,2.14,16,2.4,2460.38,10,147.62
Microsoft,Surface Laptop 5,Intel Core Ultra 7 15500H,Intel Arc A750M,16,SSD,2048,TRUE,1.77,16,0.65,2986.54,10,149.33
Microsoft,Surface Go 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,512,FALSE,1.75,16,10.67,3187.5,10,159.38
Microsoft,Surface Pro 8,Intel i9-14900HK,NVIDIA RTX 4070,32,SSD,512,FALSE,1.02,14,6.69,2869.47,10,200.86
Microsoft,Surface Book 3,Intel Core Ultra 9 15700H,Intel Arc A750M,32,SSD,2048,FALSE,1.32,13.3,2.37,3109.93,10,155.50
Microsoft,Surface Laptop Studio,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,256,TRUE,1.2,14,10.71,3391.52,10,169.58
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,16,SSD,4096,TRUE,2.7,18.4,0.53,2285.5,10,114.28
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,32,SSD,1024,FALSE,2.06,16,10.96,1717.53,10,103.05
Microsoft,Surface Pro 8,Intel Core Ultra 7 15500H,Intel Arc A750M,16,SSD,4096,FALSE,1.73,15.6,1.02,3117.62,10,155.88
Microsoft,Surface Pro 8,AMD Ryzen 7 8800H,AMD Radeon 780M,16,SSD,256,TRUE,1.04,13.3,14.04,1660.43,10,116.23
Microsoft,Surface Laptop 5,Intel i5-14600H,NVIDIA RTX 4050,16,SSD,256,FALSE,3.33,18.4,11.07,1529.87,10,91.79
Microsoft,Surface Go 3,AMD Ryzen 7 8800H,NVIDIA RTX 4070,64,SSD,512,FALSE,2.24,15.6,12.55,2502.08,10,175.15
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,AMD Radeon 780M,16,SSD,256,TRUE,1.16,13.3,12.12,1872.72,10,93.64
Microsoft,Surface Go 3,Intel i7-14800H,NVIDIA RTX 4060,8,SSD,1024,FALSE,2.2,15.6,1.4,2159.12,10,107.96
Microsoft,Surface Book 3,Intel i5-14500H,NVIDIA RTX 3050,64,SSD,2048,TRUE,2.94,17.3,9.02,2215.94,10,155.12
Microsoft,Surface Laptop Studio,Intel i7-14700H,NVIDIA RTX 4070,64,SSD,1024,FALSE,1.12,14,3.93,3018.2,10,181.09
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,8,SSD,4096,FALSE,2.38,15.6,8.92,1882.18,10,112.93
Microsoft,Surface Pro 8,Intel i5-14500H,NVIDIA RTX 3050,32,SSD,4096,TRUE,2.13,15.6,10.62,2285.25,10,159.97
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4070,8,SSD,512,TRUE,1.79,15.6,4.27,2644.48,10,158.67
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,64,SSD,1024,TRUE,1.24,14,14.02,3034.35,10,212.40
Microsoft,Surface Book 3,Intel i9-14900HK,NVIDIA RTX 4070,16,SSD,1024,FALSE,1.09,13.3,14.88,2607.95,10,182.56
Microsoft,Surface Pro 8,Intel i7-14700H,NVIDIA RTX 4070,16,SSD,256,FALSE,1.99,16,4.7,2412.12,10,144.73
Microsoft,Surface Laptop 5,Intel i7-14800H,NVIDIA RTX 4060,128,SSD,512,FALSE,1.36,14,8.79,2610.27,10,182.72
Microsoft,Surface Book 3,AMD Ryzen 9 8900HX,NVIDIA RTX 4070,128,SSD,256,TRUE,3.3,17.3,8.44,3364.34,10,235.50
Microsoft,Surface Pro 8,AMD Ryzen 5 8600H,AMD Radeon 680M,8,SSD,512,TRUE,2.41,16,2.9,1621.24,10,81.06
Microsoft,Surface Laptop 5,AMD Ryzen 5 8600H,AMD Radeon 680M,128,SSD,512,FALSE,2.07,16,5.92,2035.22,10,142.47
Microsoft,Surface Go 3,Intel i5-14500H,NVIDIA RTX 4050,32,SSD,256,FALSE,1.96,16,14.28,1542.1,10,77.11
Microsoft,Surface Go 3,Intel i7-14800H,NVIDIA RTX 4070,32,SSD,512,FALSE,1.15,13.3,9.56,2605.36,10,130.27
Microsoft,Surface Go 3,Intel i9-14900HK,NVIDIA RTX 4070,8,SSD,256,TRUE,2.46,15.6,6.72,2718.67,10,163.12
Microsoft,Surface Book 3,AMD Ryzen 5 8600H,AMD Radeon 680M,64,SSD,4096,TRUE,3.13,18.4,11.67,2281.24,10,114.06
Microsoft,Surface Laptop 5,Intel i9-14900HK,NVIDIA RTX 4080,32,SSD,512,TRUE,2.12,16,2.54,3287.4,10,197.24
Microsoft,Surface Go 3,Intel i7-14700H,NVIDIA RTX 4060,16,SSD,1024,TRUE,1.05,14,13.5,2114.49,10,148.01
